variant,endpoint,k,search_term,violation_rate,compliant_rate,unclear_rate,total_results,violation_count,compliant_count,unclear_count,negative_intent,search_volume
control,knn,36,cat food grain free,0.0,1.0,0.0,36,0,36,0,grain,19117
control,knn,36,cat food no chicken,0.7777777777777778,0.1111111111111111,0.1111111111111111,36,28,4,4,chicken,2783
control,knn,36,cat food organic grain free,0.1111111111111111,0.8055555555555556,0.08333333333333333,36,4,29,3,grain,4534
control,knn,36,cat food pate grain free,0.05555555555555555,0.9444444444444444,0.0,36,2,34,0,grain,2011
control,knn,36,cat food wet grain free,0.0,0.8888888888888888,0.1111111111111111,36,0,32,4,grain,8309
control,knn,36,cat food with no additives,0.16666666666666666,0.0,0.8333333333333334,36,6,0,30,additives,1600
control,knn,36,cat grain free pate,0.027777777777777776,0.9444444444444444,0.027777777777777776,36,1,34,1,grain,1150
control,knn,36,cat kibble grain free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,2832
control,knn,36,cat litter dust free,0.1388888888888889,0.16666666666666666,0.6944444444444444,36,5,6,25,dust,10997
control,knn,36,cat litter fragrance free,0.5,0.4166666666666667,0.08333333333333333,36,18,15,3,fragrance,1351
control,knn,36,cat litter no dust,0.027777777777777776,0.16666666666666666,0.8055555555555556,36,1,6,29,dust,8050
control,knn,36,cat litter no scent,0.3611111111111111,0.5277777777777778,0.1111111111111111,36,13,19,4,scent,2160
control,knn,36,cat litter no tracking,0.3888888888888889,0.16666666666666666,0.4444444444444444,36,14,6,16,tracking,3408
control,knn,36,cat no pee,0.5,0.5,0.0,36,18,18,0,pee,1037
control,knn,36,cat no scratch,0.8611111111111112,0.1388888888888889,0.0,36,31,5,0,scratch,1427
control,knn,36,cat toys no catnip,0.9444444444444444,0.0,0.05555555555555555,36,34,0,2,catnip,1519
control,knn,36,cat toys without catnip,0.9166666666666666,0.0,0.08333333333333333,36,33,0,3,catnip,1579
control,knn,36,cat treats grain free,0.0,0.8611111111111112,0.1388888888888889,36,0,31,5,grain,9966
control,knn,36,cat treats no chicken,0.9722222222222222,0.027777777777777776,0.0,36,35,1,0,chicken,1187
control,knn,36,cat tree no carpet,0.5,0.027777777777777776,0.4722222222222222,36,18,1,17,carpet,1496
control,knn,36,cat wet food grain free,0.08333333333333333,0.8888888888888888,0.027777777777777776,36,3,32,1,grain,9500
control,knn,36,charlee bear grain free crunch,0.3611111111111111,0.3333333333333333,0.3055555555555556,36,13,12,11,grain,4712
control,knn,36,chew bones rawhide free,0.25,0.6666666666666666,0.08333333333333333,36,9,24,3,rawhide,1195
control,knn,36,chew no poo,0.8611111111111112,0.1388888888888889,0.0,36,31,5,0,poo,2280
control,knn,36,chew no poop,0.9444444444444444,0.05555555555555555,0.0,36,34,2,0,poop,2803
control,knn,36,chews no rawhide,0.2222222222222222,0.7777777777777778,0.0,36,8,28,0,rawhide,8496
control,knn,36,chick starter feed non medicated,0.2777777777777778,0.6111111111111112,0.1111111111111111,36,10,22,4,medicated,5619
control,knn,36,chicken and grain free dog food,0.3888888888888889,0.6111111111111112,0.0,36,14,22,0,grain,1266
control,knn,36,chicken feed non gmo,0.8055555555555556,0.05555555555555555,0.1388888888888889,36,29,2,5,non gmo,2267
control,knn,36,chicken feed soy free,0.0,0.6944444444444444,0.3055555555555556,36,0,25,11,soy,1293
control,knn,36,chicken free,0.19444444444444445,0.2222222222222222,0.5833333333333334,36,7,8,21,chicken,4487
control,knn,36,chicken free canned dog food,0.5277777777777778,0.4444444444444444,0.027777777777777776,36,19,16,1,chicken,1444
control,knn,36,chicken free cat food,0.6111111111111112,0.2222222222222222,0.16666666666666666,36,22,8,6,chicken,14097
control,knn,36,chicken free cat treats,0.8055555555555556,0.05555555555555555,0.1388888888888889,36,29,2,5,chicken,6356
control,knn,36,chicken free dog bones,0.6388888888888888,0.08333333333333333,0.2777777777777778,36,23,3,10,chicken,968
control,knn,36,chicken free dog chews,0.5555555555555556,0.08333333333333333,0.3611111111111111,36,20,3,13,chicken,978
control,knn,36,chicken free dog food,0.3888888888888889,0.3333333333333333,0.2777777777777778,36,14,12,10,chicken,38479
control,knn,36,chicken free dog treat,0.25,0.3333333333333333,0.4166666666666667,36,9,12,15,chicken,1429
control,knn,36,chicken free dog treats,0.25,0.3611111111111111,0.3888888888888889,36,9,13,14,chicken,68590
control,knn,36,chicken free dry cat food,0.6666666666666666,0.19444444444444445,0.1388888888888889,36,24,7,5,chicken,3842
control,knn,36,chicken free dry dog food,0.4166666666666667,0.2222222222222222,0.3611111111111111,36,15,8,13,chicken,124263
control,knn,36,chicken free dry dog food for sensitive skin,0.0,0.5833333333333334,0.4166666666666667,36,0,21,15,chicken,1228
control,knn,36,chicken free dry puppy food,0.8333333333333334,0.0,0.16666666666666666,36,30,0,6,chicken,1272
control,knn,36,chicken free large breed puppy food,0.8333333333333334,0.0,0.16666666666666666,36,30,0,6,chicken,979
control,knn,36,chicken free pill pockets,0.4722222222222222,0.2222222222222222,0.3055555555555556,36,17,8,11,chicken,3116
control,knn,36,chicken free puppy food,0.8611111111111112,0.0,0.1388888888888889,36,31,0,5,chicken,5340
control,knn,36,chicken free treat,0.25,0.2222222222222222,0.5277777777777778,36,9,8,19,chicken,1329
control,knn,36,chicken free treats,0.2222222222222222,0.3055555555555556,0.4722222222222222,36,8,11,17,chicken,3686
control,knn,36,chicken free weight control,0.8611111111111112,0.027777777777777776,0.1111111111111111,36,31,1,4,chicken,1015
control,knn,36,chicken free wet cat food,1.0,0.0,0.0,36,36,0,0,chicken,3583
control,knn,36,chicken free wet dog food,0.75,0.2222222222222222,0.027777777777777776,36,27,8,1,chicken,19833
control,knn,36,chicken-free cat food,0.5555555555555556,0.19444444444444445,0.25,36,20,7,9,chicken,6561
control,knn,36,chicken-free dog food,0.25,0.4722222222222222,0.2777777777777778,36,9,17,10,chicken,3218
control,knn,36,chicken-free dry dog food,0.3333333333333333,0.2777777777777778,0.3888888888888889,36,12,10,14,chicken,5068
control,knn,36,chicken-free wet dog food,0.75,0.19444444444444445,0.05555555555555555,36,27,7,2,chicken,3656
control,knn,36,choke free harness,0.0,1.0,0.0,36,0,36,0,choke,1536
control,knn,36,churu grain free,0.0,1.0,0.0,36,0,36,0,grain,1142
control,knn,36,clumping cat litter dust free,0.08333333333333333,0.027777777777777776,0.8888888888888888,36,3,1,32,dust,7057
control,knn,36,cockatiel food no sunflower seeds,0.3611111111111111,0.05555555555555555,0.5833333333333334,36,13,2,21,sunflower seeds,3792
control,knn,36,corn and soy free chicken feed,0.2777777777777778,0.4444444444444444,0.2777777777777778,36,10,16,10,corn and soy,2593
control,knn,36,corn free chicken feed,0.027777777777777776,0.6111111111111112,0.3611111111111111,36,1,22,13,corn,6014
control,knn,36,corn free chicken scratch,0.2777777777777778,0.2222222222222222,0.5,36,10,8,18,corn,2220
control,knn,36,corn free dog food,0.0,0.9166666666666666,0.08333333333333333,36,0,33,3,corn,6183
control,knn,36,corn free dry cat food,0.0,1.0,0.0,36,0,36,0,corn,1013
control,knn,36,cough free horse,0.08571428571428572,0.9142857142857143,0.0,35,3,32,0,free,6820
control,knn,36,country kitchen rawhide free twists,0.3333333333333333,0.5,0.16666666666666666,36,12,18,6,rawhide,1202
control,knn,36,crunchy grain free dog treats,0.1388888888888889,0.75,0.1111111111111111,36,5,27,4,grain,1432
control,knn,36,delectables non seafood,0.4444444444444444,0.5,0.05555555555555555,36,16,18,2,seafood,1668
control,knn,36,diamond grain free,0.75,0.25,0.0,36,27,9,0,grain,2150
control,knn,36,diamond grain free dog food,0.75,0.25,0.0,36,27,9,0,grain,9975
control,knn,36,diamond natural grain free,0.8611111111111112,0.1388888888888889,0.0,36,31,5,0,grain,2679
control,knn,36,diamond naturals grain free,0.6666666666666666,0.2777777777777778,0.05555555555555555,36,24,10,2,grain,4384
control,knn,36,diamond naturals grain free dog food,0.6944444444444444,0.2777777777777778,0.027777777777777776,36,25,10,1,grain,4547
control,knn,36,dog bone rawhide free,0.19444444444444445,0.8055555555555556,0.0,36,7,29,0,rawhide,1437
control,knn,36,dog bones no rawhide,0.7777777777777778,0.19444444444444445,0.027777777777777776,36,28,7,1,rawhide,8198
control,knn,36,dog bones rawhide free,0.2777777777777778,0.6666666666666666,0.05555555555555555,36,10,24,2,rawhide,22731
control,knn,36,dog chews rawhide free,0.08333333333333333,0.8611111111111112,0.05555555555555555,36,3,31,2,rawhide,80267
control,knn,36,dog dry food grain free,0.0,1.0,0.0,36,0,36,0,grain,2653
control,knn,36,dog food chicken free,0.3888888888888889,0.5,0.1111111111111111,36,14,18,4,chicken,4370
control,knn,36,dog food dry grain free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,3977
control,knn,36,dog food grain free,0.0,1.0,0.0,36,0,36,0,grain,27813
control,knn,36,dog food grain free large breed,0.1111111111111111,0.8888888888888888,0.0,36,4,32,0,grain,5771
control,knn,36,dog food grain free non-gmo,0.1111111111111111,0.8333333333333334,0.05555555555555555,36,4,30,2,grain,988
control,knn,36,dog food no chicken,0.4722222222222222,0.4444444444444444,0.08333333333333333,36,17,16,3,chicken,12053
control,knn,36,dog food no corn,0.0,0.8611111111111112,0.1388888888888889,36,0,31,5,corn,1250
control,knn,36,dog food no grain,0.3333333333333333,0.6666666666666666,0.0,36,12,24,0,grain,2517
control,knn,36,dog food poultry free,0.4444444444444444,0.3888888888888889,0.16666666666666666,36,16,14,6,poultry,1332
control,knn,36,dog food with no chicken,0.3611111111111111,0.4444444444444444,0.19444444444444445,36,13,16,7,chicken,9753
control,knn,36,dog food without chicken,0.3055555555555556,0.5,0.19444444444444445,36,11,18,7,chicken,11590
control,knn,36,dog harness large no pull,0.8055555555555556,0.19444444444444445,0.0,36,29,7,0,pull,5076
control,knn,36,dog harness medium no pull,0.8888888888888888,0.1111111111111111,0.0,36,32,4,0,pull,3091
control,knn,36,dog harness no escape,1.0,0.0,0.0,36,36,0,0,escape,1062
control,knn,36,dog harness no pull,0.1388888888888889,0.8611111111111112,0.0,36,5,31,0,pull,76414
control,knn,36,dog no pull harness,0.0,1.0,0.0,36,0,36,0,pull,9874
control,knn,36,dog non rawhide chews,0.2777777777777778,0.6944444444444444,0.027777777777777776,36,10,25,1,rawhide,1730
control,knn,36,dog rawhide free bones,0.1111111111111111,0.8611111111111112,0.027777777777777776,36,4,31,1,rawhide,1370
control,knn,36,dog rawhide free treats,0.16666666666666666,0.8333333333333334,0.0,36,6,30,0,rawhide,2749
control,knn,36,dog stroller no zip,0.0,0.5833333333333334,0.4166666666666667,36,0,21,15,zip,1065
control,knn,36,dog toy no squeak,0.8055555555555556,0.08333333333333333,0.1111111111111111,36,29,3,4,squeak,1212
control,knn,36,dog toy no squeaker,0.8333333333333334,0.027777777777777776,0.1388888888888889,36,30,1,5,squeaker,1524
control,knn,36,dog toy no stuffing,0.0,0.9166666666666666,0.08333333333333333,36,0,33,3,stuffing,10254
control,knn,36,dog toy stuffing free,0.0,1.0,0.0,36,0,36,0,stuffing,1322
control,knn,36,dog toys for large dogs no stuffing,0.1111111111111111,0.8055555555555556,0.08333333333333333,36,4,29,3,stuffing,7409
control,knn,36,dog toys no squeak,0.7222222222222222,0.1388888888888889,0.1388888888888889,36,26,5,5,squeak,1702
control,knn,36,dog toys no stuffing,0.027777777777777776,0.9166666666666666,0.05555555555555555,36,1,33,2,stuffing,28211
control,knn,36,dog toys small dogs stuffing free,0.0,0.9166666666666666,0.08333333333333333,36,0,33,3,stuffing,1156
control,knn,36,dog toys stuffing free,0.0,0.9722222222222222,0.027777777777777776,36,0,35,1,stuffing,2442
control,knn,36,dog toys with no stuffing,0.05555555555555555,0.8888888888888888,0.05555555555555555,36,2,32,2,stuffing,7273
control,knn,36,dog treats chicken free,0.7222222222222222,0.05555555555555555,0.2222222222222222,36,26,2,8,chicken,1452
control,knn,36,dog treats for dogs with no teeth,0.9166666666666666,0.08333333333333333,0.0,36,33,3,0,teeth,3257
control,knn,36,dog treats for large dogs grain free,0.08333333333333333,0.5833333333333334,0.3333333333333333,36,3,21,12,grain,1206
control,knn,36,dog treats grain free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,13152
control,knn,36,dog treats no chicken,0.6111111111111112,0.3333333333333333,0.05555555555555555,36,22,12,2,chicken,4753
control,knn,36,dog treats no rawhide,0.5277777777777778,0.3333333333333333,0.1388888888888889,36,19,12,5,rawhide,2246
control,knn,36,dog treats rawhide free,0.16666666666666666,0.8333333333333334,0.0,36,6,30,0,rawhide,3261
control,knn,36,dog treats with no chicken,0.6388888888888888,0.1111111111111111,0.25,36,23,4,9,chicken,1095
control,knn,36,dog treats without chicken,0.4722222222222222,0.25,0.2777777777777778,36,17,9,10,chicken,4721
control,knn,36,dog water bowl no spill,0.3888888888888889,0.3055555555555556,0.3055555555555556,36,14,11,11,spill,23089
control,knn,36,dog wet food grain free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,1300
control,knn,36,dry cat food grain free,0.0,1.0,0.0,36,0,36,0,grain,10528
control,knn,36,dry cat food no chicken,0.7777777777777778,0.1111111111111111,0.1111111111111111,36,28,4,4,chicken,999
control,knn,36,dry cat food no grain,0.1388888888888889,0.8055555555555556,0.05555555555555555,36,5,29,2,grain,974
control,knn,36,dry dog food chicken free,0.5833333333333334,0.3055555555555556,0.1111111111111111,36,21,11,4,chicken,1536
control,knn,36,dry dog food grain free,0.0,1.0,0.0,36,0,36,0,grain,7777
control,knn,36,dry dog food no chicken,0.5833333333333334,0.3611111111111111,0.05555555555555555,36,21,13,2,chicken,2481
control,knn,36,dry dog food without chicken,0.3611111111111111,0.3888888888888889,0.25,36,13,14,9,chicken,1892
control,knn,36,dry grain free cat food,0.0,1.0,0.0,36,0,36,0,grain,5998
control,knn,36,dry grain free dog food,0.25,0.75,0.0,36,9,27,0,grain,4159
control,knn,36,dust free cat litter,0.027777777777777776,0.2222222222222222,0.75,36,1,8,27,dust,68627
control,knn,36,dust free clumping cat litter,0.027777777777777776,0.027777777777777776,0.9444444444444444,36,1,1,34,dust,33448
control,knn,36,dust free clumping litter,0.08333333333333333,0.027777777777777776,0.8888888888888888,36,3,1,32,dust,1145
control,knn,36,dust free litter,0.0,0.4166666666666667,0.5833333333333334,36,0,15,21,dust,8568
control,knn,36,dust free unscented clumping cat litter,0.027777777777777776,0.08333333333333333,0.8888888888888888,36,1,3,32,dust,6504
control,knn,36,earth animal no hide,0.0,1.0,0.0,36,0,36,0,hide,7495
control,knn,36,earth animal no hide chews,0.0,1.0,0.0,36,0,36,0,hide,2188
control,knn,36,earth animal no hide chews large,0.0,1.0,0.0,36,0,36,0,hide,972
control,knn,36,earth animal no hide medium,0.0,1.0,0.0,36,0,36,0,hide,1153
control,knn,36,earth animal no hide rolls,0.0,1.0,0.0,36,0,36,0,hide,1258
control,knn,36,easy walk no pull harness,0.1111111111111111,0.8888888888888888,0.0,36,4,32,0,pull,4342
control,knn,36,fancy feast grain free,0.5277777777777778,0.4444444444444444,0.027777777777777776,36,19,16,1,grain,2313
control,knn,36,fancy feast grain free pate,0.08333333333333333,0.6111111111111112,0.3055555555555556,36,3,22,11,grain,1036
control,knn,36,fancy feast grain free wet cat food,0.08333333333333333,0.25,0.6666666666666666,36,3,9,24,grain,12994
control,knn,36,farmina grain free,0.4444444444444444,0.5,0.05555555555555555,36,16,18,2,grain,2750
control,knn,36,farmina grain free dog food,0.4166666666666667,0.4722222222222222,0.1111111111111111,36,15,17,4,grain,3081
control,knn,36,fat free dog treats,0.4166666666666667,0.05555555555555555,0.5277777777777778,36,15,2,19,fat,7786
control,knn,36,fish free cat food,0.8611111111111112,0.027777777777777776,0.1111111111111111,36,31,1,4,fish,1456
control,knn,36,fly mask without ears,0.5555555555555556,0.3611111111111111,0.08333333333333333,36,20,13,3,ears,3567
control,knn,36,food grain free,0.0,1.0,0.0,36,0,36,0,grain,4785
control,knn,36,fragrance free cat litter,0.3888888888888889,0.4722222222222222,0.1388888888888889,36,14,17,5,fragrance,8207
control,knn,36,fragrance free dog shampoo,0.19444444444444445,0.19444444444444445,0.6111111111111112,36,7,7,22,fragrance,3644
control,knn,36,freedom grain free cat food,0.08333333333333333,0.9166666666666666,0.0,36,3,33,0,grain,2773
control,knn,36,freedom grain free dog food,0.05555555555555555,0.9444444444444444,0.0,36,2,34,0,grain,8393
control,knn,36,freedom no pull harness,0.8611111111111112,0.1388888888888889,0.0,36,31,5,0,pull,17745
control,knn,36,fresh pet grain free,0.05555555555555555,0.8055555555555556,0.1388888888888889,36,2,29,5,grain,3969
control,knn,36,fresh pet grain free dog food,0.08333333333333333,0.8055555555555556,0.1111111111111111,36,3,29,4,grain,1711
control,knn,36,fresh step cat litter non clumping,0.6111111111111112,0.3888888888888889,0.0,36,22,14,0,non clumping,7310
control,knn,36,fresh step dust free,0.08333333333333333,0.05555555555555555,0.8611111111111112,36,3,2,31,dust,1279
control,knn,36,fresh step non clumping cat litter,0.6666666666666666,0.3333333333333333,0.0,36,24,12,0,non clumping,30486
control,knn,36,frisco no pull harness,0.3055555555555556,0.6944444444444444,0.0,36,11,25,0,pull,1291
control,knn,36,frisco padded no pull dog harness,0.7222222222222222,0.2777777777777778,0.0,36,26,10,0,pull,1101
control,knn,36,frisco stuffing free,0.0,0.9722222222222222,0.027777777777777776,36,0,35,1,stuffing,2257
control,knn,36,fromm grain free,0.4444444444444444,0.5277777777777778,0.027777777777777776,36,16,19,1,grain,1032
control,knn,36,front clip no pull harness,0.2777777777777778,0.7222222222222222,0.0,36,10,26,0,pull,1120
control,knn,36,gain free dog food,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,gain,977
control,knn,36,gluten free,0.0,0.6111111111111112,0.3888888888888889,36,0,22,14,gluten,2039
control,knn,36,gluten free cat food,0.0,0.7777777777777778,0.2222222222222222,36,0,28,8,gluten,8910
control,knn,36,gluten free cat treats,0.0,0.4722222222222222,0.5277777777777778,36,0,17,19,gluten,1113
control,knn,36,gluten free dog food,0.1111111111111111,0.6111111111111112,0.2777777777777778,36,4,22,10,gluten,32569
control,knn,36,gluten free dog treats,0.027777777777777776,0.6944444444444444,0.2777777777777778,36,1,25,10,gluten,14910
control,knn,36,gluten free dry dog food,0.16666666666666666,0.7222222222222222,0.1111111111111111,36,6,26,4,gluten,1196
control,knn,36,gluten free puppy food,0.2777777777777778,0.7222222222222222,0.0,36,10,26,0,gluten,1459
control,knn,36,gluten free wet cat food,0.0,0.8055555555555556,0.19444444444444445,36,0,29,7,gluten,1955
control,knn,36,gluten free wet dog food,0.08333333333333333,0.8333333333333334,0.08333333333333333,36,3,30,3,gluten,1696
control,knn,36,gmo free dog food,0.0,0.7777777777777778,0.2222222222222222,36,0,28,8,gmo,7978
control,knn,36,good lovin no rawhide,0.4166666666666667,0.027777777777777776,0.5555555555555556,36,15,1,20,rawhide,1165
control,knn,36,grain and chicken free dog food,0.6388888888888888,0.3611111111111111,0.0,36,23,13,0,"grain, chicken",1316
control,knn,36,grain free,0.08333333333333333,0.8888888888888888,0.027777777777777776,36,3,32,1,grain,27310
control,knn,36,grain free adult dog food,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,6444
control,knn,36,grain free air dried dog food,0.0,0.8888888888888888,0.1111111111111111,36,0,32,4,grain,1151
control,knn,36,grain free beef dog food,0.05555555555555555,0.9444444444444444,0.0,36,2,34,0,grain,3945
control,knn,36,grain free beef dry dog food,0.1388888888888889,0.8611111111111112,0.0,36,5,31,0,grain,1022
control,knn,36,grain free biscuits,0.1111111111111111,0.8333333333333334,0.05555555555555555,36,4,30,2,grain,1010
control,knn,36,grain free blue buffalo dog food,0.0,1.0,0.0,36,0,36,0,grain,1932
control,knn,36,grain free canned cat food,0.027777777777777776,0.9166666666666666,0.05555555555555555,36,1,33,2,grain,11102
control,knn,36,grain free canned dog food,0.0,1.0,0.0,36,0,36,0,grain,12390
control,knn,36,grain free cat,0.0,1.0,0.0,36,0,36,0,grain,6488
control,knn,36,grain free cat dry food,0.0,1.0,0.0,36,0,36,0,grain,2783
control,knn,36,grain free cat food,0.0,1.0,0.0,36,0,36,0,grain,76423
control,knn,36,grain free cat food dry,0.0,1.0,0.0,36,0,36,0,grain,14537
control,knn,36,grain free cat food wet,0.0,0.8055555555555556,0.19444444444444445,36,0,29,7,grain,11361
control,knn,36,grain free cat pate,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,1210
control,knn,36,grain free cat treat,0.0,1.0,0.0,36,0,36,0,grain,6878
control,knn,36,grain free cat treats,0.0,1.0,0.0,36,0,36,0,grain,40628
control,knn,36,grain free cat wet food,0.027777777777777776,0.75,0.2222222222222222,36,1,27,8,grain,5735
control,knn,36,grain free chicken cat food,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,1128
